ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_1,0.5,0.1,0.04,1.56,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,11,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.1,0.04,1.3900000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,12,0.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.15,0.1,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,11,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,1.0,0.0,2.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.0,Y
MOVE PLACE_2_0 PLACE_3_0,0.5,0.48,0.38,1.6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,6,0.0,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.41,0.38,1.5299999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,5,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.18,0.75,0.9299999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,9,4,0.0,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.5,0.25,1.75,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,3,0.0,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.29,0.25,1.54,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,2,0.0,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.02,0.33,1.02,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,9,1,0.0,N
MOVE PLACE_2_3 PLACE_2_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
