ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.13,0.03,1.43,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,15,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.33,0.07,1.76,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,14,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.5,0.08,1.92,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,11,1.0,N
MOVE PLACE_0_0 PLACE_0_1,0.5,0.34,0.07,1.77,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,12,0.0,N
MOVE PLACE_0_1 PLACE_0_2,0.5,0.26,0.05,1.71,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,11,0.0,N
MOVE PLACE_0_2 PLACE_0_3,0.5,0.28,0.12,1.6600000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,9,0.0,N
MOVE PLACE_0_3 PLACE_1_3,0.33,0.33,0.11,1.55,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,0.0,N
MOVE PLACE_1_3 PLACE_1_2,1.0,0.5,0.08,2.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.0,N
UNLOCK PLACE_1_2 PLACE_1_1 KEY_1 SHAPE_1,0.5,0.5,0.08,1.92,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,8,0.0,N
MOVE PLACE_1_2 PLACE_1_3,0.33,0.33,0.18,1.48,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
MOVE PLACE_1_3 PLACE_2_3,0.33,0.0,0.19,1.1400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,0.62,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.0,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.62,0.88,0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0,-1,4,0.0,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.17,1.16,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.0,N
MOVE PLACE_2_3 PLACE_2_2,0.33,0.0,0.33,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,2,0.0,N
MOVE PLACE_2_2 PLACE_2_1,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_2_1 PLACE_2_0,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
