ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.07,0.03,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,13,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.12,0.05,1.5699999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,12,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.17,0.1,1.57,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,11,1.0,N
MOVE PLACE_0_0 PLACE_0_1,0.5,0.14,0.11,1.53,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,11,0.0,N
MOVE PLACE_0_1 PLACE_0_2,0.5,0.17,0.07,1.6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.0,N
MOVE PLACE_0_2 PLACE_0_3,0.5,0.28,0.04,1.74,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,9,0.0,N
MOVE PLACE_0_3 PLACE_1_3,0.33,0.23,0.05,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.0,N
MOVE PLACE_1_3 PLACE_2_3,0.33,0.12,0.07,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,9,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.1,0.5,1.6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,4,0.0,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.1,0.5,1.1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,6,3,0.0,N
MOVE PLACE_3_3 PLACE_3_2,0.5,0.1,0.5,1.1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,7,2,0.0,N
MOVE PLACE_3_2 PLACE_3_1,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_3_1 PLACE_3_0,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
