ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.09,0.02,1.4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,11,0.67,N
PICKUP PLACE_0_0 KEY_1,0.5,0.17,0.03,1.6400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.67,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.29,0.02,1.77,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,11,0.33,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.22,0.06,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.33,0.2,1.46,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,8,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.17,0.37,1.13,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,0.0,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.12,0.34,1.2799999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,7,0.0,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.12,0.34,1.2799999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,7,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.0,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.0,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.0,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.17,1.16,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,2,0.0,N
MOVE PLACE_2_3 PLACE_1_3,0.33,0.0,0.33,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_1_3 PLACE_0_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
