ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_1,0.5,0.14,0.02,1.62,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,11,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.17,0.03,1.6400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.67,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.05,0.04,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,11,0.33,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.09,0.09,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,10,0.33,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.05,0.28,1.1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,8,7,0.33,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.04,0.17,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,5,0.33,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.16,0.23,1.26,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,4,0.33,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.17,0.1,1.4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,4,0.33,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.38,0.12,2.26,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,4,0.33,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.44,0.12,1.8199999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,3,0.33,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.21,0.17,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,2,0.33,N
MOVE PLACE_2_3 PLACE_1_3,0.33,0.08,0.33,1.08,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,7,1,0.33,N
MOVE PLACE_1_3 PLACE_0_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.33,N
