ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
SAIL L4 L2,0.5,0.0,0.01,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,10,0.33,N
SAIL L2 L1,0.33,0.0,0.01,1.32,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,9,0.5,N
BOARD C2 L1,0.33,0.0,0.02,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,9,0.33,N
SAIL L1 L2,0.33,0.0,0.01,1.32,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,9,0.17,N
SAIL L2 L3,0.5,0.03,0.0,1.53,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,11,0.33,N
SAIL L3 L4,1.0,0.11,0.0,2.1100000000000003,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,19,0.33,N
DEBARK C2 L4,0.33,0.11,0.0,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,18,0.5,N
SAIL L4 L1,0.33,0.15,0.0,1.48,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,16,0.5,N
BOARD C1 L1,0.33,0.45,0.01,1.77,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,15,0.33,N
SAIL L1 L2,0.33,0.33,0.01,1.65,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,15,0.17,N
DEBARK C1 L2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.17,N
