ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.06,0.04,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,11,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.02,0.06,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,11,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.01,0.04,1.47,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,12,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.04,0.06,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,13,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.02,0.04,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,12,12,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.06,0.07,1.99,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,12,12,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,11,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.01,0.07,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,9,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
