ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,remainingLandmarks,hasLM,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.01,0.05,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,8,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.33,0.01,0.13,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,7,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.04,0.2,1.34,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,7,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.06,0.09,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,6,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.09,0.09,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,7,0.4,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.13,0.07,1.56,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.4,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.1,0.07,1.5299999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,9,0.4,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.26,0.09,1.67,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,9,0.4,N
MOVE PLACE_3_1 PLACE_3_2,1.0,1.0,0.0,3.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.4,Y
MOVE PLACE_3_2 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
